timestamp,price_usd,volume_24h,market_cap,coin
2025-05-01 23:09:48.513,1838.7804770669857,14293151333.56451,222046622593.04297,ethereum
2025-05-02 00:09:58.046,1839.9549314623546,14268247519.658222,222060702308.14752,ethereum
2025-05-02 01:09:40.357,1848.2311571859047,13778462128.447308,223132898209.46713,ethereum
2025-05-02 02:04:14.159,1843.570572771163,14286007015.683506,222570793454.37048,ethereum
2025-05-02 03:03:30.618,1849.177156166472,13464683649.350676,223250312081.61322,ethereum
2025-05-02 04:09:41.816,1848.3954674871645,13761893663.687487,223161853154.7764,ethereum
2025-05-02 05:04:50.848,1841.761199430556,13908887274.792727,222359986045.20856,ethereum
2025-05-02 06:05:13.795,1832.845296363659,13972618660.782013,221398746912.28503,ethereum
2025-05-02 07:09:03.978,1830.9629070019196,13646062775.093407,221150086952.56186,ethereum
2025-05-02 08:09:20.605,1816.70334977005,14267412220.262245,219411228469.3708,ethereum
2025-05-02 09:04:52.650,1823.7092363789736,14627599520.540718,220200793406.61905,ethereum
2025-05-02 10:04:36.160,1824.179879314154,14567506209.959558,220262337316.6636,ethereum
2025-05-02 11:04:56.774,1831.5264427144969,13469586656.926168,221132326799.42847,ethereum
2025-05-02 12:09:47.099,1834.5531730127332,13196640024.214539,221355187295.23825,ethereum
2025-05-02 13:11:11.570,1838.2691252228587,12838695052.961254,222071846337.54327,ethereum
2025-05-02 14:09:37.793,1836.5486751769809,12673999926.629557,221590086468.40427,ethereum
2025-05-02 15:14:44.162,1848.8125967961562,12457747214.429287,223289615121.41327,ethereum
2025-05-02 16:20:46.094,1863.1971382759236,10574715448.543985,224915071935.96246,ethereum
2025-05-02 17:14:55.849,1848.432162488096,12135921797.63172,223197034105.80173,ethereum
2025-05-02 18:03:16.207,1851.758539044154,11686977186.1452,223538450735.9212,ethereum
2025-05-02 19:08:01.751,1848.888841707347,10565841105.390852,223293033434.2841,ethereum
2025-05-02 20:09:58.191,1839.8824845084912,11668208384.637989,222076793119.3351,ethereum
2025-05-02 21:09:58.496,1846.9724985254113,11314269473.624582,223027791966.4289,ethereum
2025-05-02 22:10:49.403,1837.6222368554327,10583328851.877932,221858834108.19528,ethereum
2025-05-02 23:04:57.526,1835.655871058904,11812101613.270056,221633966351.91245,ethereum
2025-05-03 00:09:39.675,1842.452917581662,11648040972.66205,222405273411.50925,ethereum
2025-05-03 01:04:59.973,1839.139847412262,11452004265.365236,221998460816.57068,ethereum
2025-05-03 02:04:54.539,1829.3817648926095,11134910534.061518,220861809107.79898,ethereum
